playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts,season_type
8477527,2025,Ross Johnston,ANA,L,5on5,53,30497.0,707.0,6.07,0.46,0.51,0.47,0.52,0.47,0.53,522.0,33.53,3.67,2.54,8.22,1.27,18.1,13.19,3.61,3.69,3.63,6.0,4.0,27.0,20.0,13.0,60.0,12.0,2.0,5.0,1.0,12.0,0.0,12.0,16.0,25.0,45.0,17.0,58.0,5.0,162.0,4.0,30.0,29.0,16.0,2.0,1.03,2.06,0.58,1.0,1.0,0.0,60.35,47.0,47.53,6.0,0.54,0.69,1.1,3.11,3.13,3.1,707.0,79.0,94.0,111.0,423.0,104.0,93.0,87.0,423.0,5.0,6.0,126171.0,58.0,39.0,9.0,14.0,209.04,17.0,16.62,16.94,16.56,174.0,121.0,135.0,430.0,20.0,27.0,5.0,230.0,50.0,15.0,6.4,6.43,4.17,4.0,10.0,6.0,428.35,295.0,293.69,2.92,4.8,4.8,15.12,15.15,14.98,247.42,19.69,18.98,19.8,19.07,227.0,109.0,149.0,485.0,24.0,22.0,3.0,261.0,55.0,20.0,8.01,6.35,5.33,9.0,11.0,4.0,487.29,336.0,337.21,3.35,4.49,4.49,18.55,18.56,18.09,94.88,90.04,2266.0,2051.0,1.22,1.07,27.0,35.0,21.0,27.0,regular
8480068,2025,Ryan Poehling,ANA,C,5on5,48,33502.0,771.0,22.34,0.5,0.52,0.5,0.52,0.51,0.52,364.0,51.49,4.82,3.66,12.21,1.83,26.65,20.82,4.65,4.91,4.74,12.0,2.0,41.0,29.0,19.0,89.0,17.0,3.0,5.0,1.0,10.0,0.0,17.0,35.0,38.0,67.0,3.0,6.0,220.0,23.0,7.0,27.0,54.0,11.0,5.0,1.87,1.49,1.47,1.0,1.0,1.0,89.7,70.0,70.27,8.0,0.78,1.04,1.46,4.14,4.25,4.2,771.0,77.0,124.0,123.0,447.0,120.0,76.0,100.0,475.0,220.0,221.0,109080.0,6.0,10.0,5.0,40.0,279.45,21.59,21.05,21.64,21.09,230.0,153.0,161.0,544.0,28.0,24.0,4.0,303.0,61.0,19.0,8.53,7.96,5.1,7.0,16.0,5.0,544.45,383.0,384.52,3.7,3.66,3.66,21.64,21.77,21.49,269.61,21.81,20.9,21.82,20.92,247.0,119.0,172.0,538.0,24.0,26.0,4.0,286.0,61.0,19.0,8.75,7.52,5.55,10.0,8.0,6.0,542.3,366.0,367.47,3.66,5.78,5.78,19.69,19.69,19.25,83.81,77.13,1916.0,1747.0,2.79,0.68,32.0,22.0,29.0,18.0,regular
8476458,2025,Ryan Strome,ANA,C,5on5,32,20501.0,469.0,10.51,0.59,0.52,0.55,0.52,0.55,0.53,285.0,41.8,4.68,3.15,9.9,1.61,21.87,15.85,4.54,4.62,4.48,2.0,3.0,32.0,26.0,19.0,77.0,7.0,2.0,9.0,0.0,6.0,1.0,18.0,22.0,30.0,56.0,11.0,27.0,82.0,16.0,5.0,18.0,41.0,13.0,4.0,1.57,1.91,1.2,1.0,1.0,0.0,75.73,58.0,57.53,6.0,0.67,1.98,1.41,3.87,3.81,3.79,469.0,61.0,45.0,87.0,276.0,82.0,74.0,69.0,244.0,82.0,89.0,75786.0,27.0,17.0,8.0,7.0,196.46,17.02,16.36,16.87,16.21,169.0,105.0,103.0,377.0,12.0,26.0,0.0,215.0,44.0,15.0,7.05,5.44,4.54,6.0,6.0,0.0,372.23,274.0,272.19,2.74,4.86,4.86,14.84,14.68,14.46,162.14,11.72,11.49,11.86,11.64,136.0,85.0,85.0,306.0,17.0,10.0,1.0,178.0,37.0,6.0,5.92,4.23,1.56,9.0,7.0,1.0,313.35,221.0,224.29,2.09,1.52,1.52,12.29,12.45,12.28,55.15,51.57,1292.0,1188.0,1.07,0.7,20.0,13.0,17.0,11.0,regular
8482118,2025,Sam Colangelo,ANA,R,5on5,9,5126.0,129.0,-0.52,0.36,0.48,0.43,0.51,0.38,0.51,86.0,7.55,0.54,0.38,2.05,0.25,3.93,2.85,0.53,0.57,0.56,0.0,0.0,7.0,3.0,7.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,6.0,9.0,2.0,4.0,1.0,11.0,1.0,8.0,7.0,3.0,0.0,0.14,0.4,0.0,0.0,1.0,0.0,17.86,10.0,10.31,3.0,0.08,0.15,0.09,0.54,0.57,0.57,129.0,16.0,13.0,14.0,86.0,21.0,22.0,14.0,72.0,1.0,1.0,21354.0,4.0,0.0,0.0,1.0,32.69,2.29,2.25,2.38,2.34,28.0,17.0,28.0,73.0,2.0,6.0,1.0,35.0,10.0,0.0,0.85,1.44,0.0,0.0,2.0,0.0,74.88,45.0,45.87,0.4,0.8,0.8,1.9,1.96,1.95,56.06,4.1,3.89,4.0,3.79,54.0,21.0,20.0,95.0,5.0,6.0,2.0,61.0,11.0,3.0,1.9,1.29,0.92,1.0,4.0,0.0,92.81,75.0,73.66,0.71,1.26,1.26,3.56,3.45,3.39,15.64,16.97,372.0,360.0,0.06,0.01,3.0,2.0,3.0,1.0,regular
8485512,2025,Tim Washe,ANA,C,5on5,12,7130.0,182.0,-0.11,0.43,0.51,0.41,0.52,0.43,0.52,118.0,9.9,0.83,0.69,2.85,0.37,5.3,3.95,0.82,0.85,0.84,0.0,0.0,6.0,8.0,4.0,18.0,1.0,1.0,2.0,1.0,1.0,0.0,5.0,5.0,5.0,13.0,0.0,0.0,57.0,28.0,4.0,4.0,10.0,4.0,0.0,0.34,0.49,0.0,0.0,1.0,0.0,18.09,14.0,14.12,2.0,0.14,0.35,0.36,0.61,0.63,0.63,182.0,12.0,34.0,27.0,109.0,15.0,28.0,19.0,120.0,57.0,39.0,29952.0,0.0,0.0,0.0,8.0,40.7,2.84,2.75,2.89,2.79,25.0,32.0,23.0,80.0,1.0,6.0,1.0,46.0,9.0,2.0,1.17,1.08,0.59,0.0,1.0,0.0,80.39,57.0,57.71,0.54,0.91,0.91,2.47,2.53,2.51,55.21,3.83,3.78,3.7,3.66,52.0,23.0,41.0,116.0,3.0,2.0,0.0,62.0,9.0,4.0,1.8,0.93,1.09,1.0,1.0,1.0,113.19,75.0,73.4,0.73,0.42,0.42,4.13,4.01,3.97,21.38,20.18,502.0,466.0,0.26,0.17,5.0,5.0,3.0,4.0,regular
8478873,2025,Troy Terry,ANA,R,5on5,44,35245.0,744.0,42.8,0.54,0.51,0.54,0.52,0.54,0.52,210.0,77.83,7.47,5.16,19.02,2.56,39.24,29.55,7.29,7.43,7.26,9.0,7.0,65.0,38.0,36.0,139.0,24.0,8.0,9.0,1.0,12.0,0.0,42.0,32.0,57.0,95.0,6.0,12.0,3.0,0.0,15.0,29.0,77.0,20.0,6.0,3.11,2.77,1.59,2.0,4.0,2.0,138.51,103.0,102.44,7.0,1.09,2.18,1.38,7.18,7.17,7.08,744.0,93.0,80.0,161.0,410.0,96.0,89.0,124.0,435.0,3.0,3.0,93334.0,12.0,12.0,6.0,9.0,333.54,26.91,25.83,26.62,25.57,291.0,169.0,166.0,626.0,34.0,37.0,3.0,371.0,63.0,26.0,11.75,7.8,7.36,22.0,8.0,4.0,619.74,460.0,455.27,4.47,7.31,7.43,23.96,23.77,23.36,293.02,23.38,22.41,23.74,22.74,264.0,131.0,146.0,541.0,33.0,27.0,4.0,305.0,69.0,21.0,9.7,8.48,5.2,18.0,13.0,2.0,552.14,395.0,402.06,4.04,4.85,4.85,22.57,22.93,22.38,69.7,67.86,1646.0,1544.0,0.73,0.98,25.0,21.0,22.0,17.0,regular
8482634,2025,Alex Steeves,BOS,C,5on5,37,23171.0,509.0,14.29,0.51,0.47,0.48,0.49,0.51,0.49,333.0,44.14,4.23,2.95,10.94,1.48,22.56,16.84,4.15,4.32,4.24,1.0,3.0,38.0,21.0,19.0,78.0,10.0,6.0,2.0,0.0,5.0,0.0,28.0,18.0,32.0,53.0,7.0,22.0,2.0,119.0,7.0,15.0,39.0,17.0,3.0,1.28,2.18,0.78,1.0,4.0,1.0,78.88,59.0,59.17,5.0,0.61,0.07,1.33,3.51,3.56,3.53,509.0,57.0,62.0,103.0,287.0,80.0,95.0,65.0,269.0,2.0,4.0,84386.0,22.0,20.0,6.0,23.0,186.58,15.28,14.87,15.52,15.11,172.0,80.0,100.0,352.0,17.0,27.0,1.0,192.0,44.0,16.0,5.73,5.6,3.95,5.0,9.0,3.0,358.3,252.0,254.8,2.47,3.41,3.41,14.34,14.53,14.31,180.6,14.8,14.25,14.75,14.2,165.0,81.0,131.0,377.0,14.0,13.0,2.0,186.0,46.0,14.0,5.24,5.59,3.97,8.0,4.0,2.0,372.85,246.0,243.82,2.46,3.13,3.13,14.13,14.04,13.83,56.89,63.68,1334.0,1386.0,1.19,0.43,29.0,11.0,24.0,10.0,regular
8479369,2025,Andrew Peeke,BOS,D,5on5,55,54098.0,1114.0,10.98,0.43,0.49,0.48,0.49,0.48,0.5,172.0,62.78,1.86,3.1,19.47,2.3,36.88,26.39,1.8,1.87,1.81,3.0,4.0,54.0,36.0,54.0,144.0,10.0,3.0,12.0,0.0,17.0,0.0,27.0,31.0,51.0,87.0,9.0,18.0,0.0,64.0,6.0,44.0,89.0,1.0,0.0,1.77,0.09,0.0,3.0,0.0,0.0,143.54,90.0,90.27,36.0,0.62,1.81,0.23,2.25,2.26,2.2,1114.0,70.0,132.0,178.0,734.0,139.0,176.0,153.0,646.0,0.0,0.0,105102.0,18.0,10.0,5.0,80.0,437.84,31.5,30.29,31.46,30.25,372.0,225.0,259.0,856.0,30.0,51.0,3.0,482.0,93.0,22.0,13.6,11.75,6.16,20.0,8.0,2.0,858.25,597.0,598.31,5.55,7.75,7.75,29.31,29.4,28.82,474.57,41.59,39.54,41.59,39.57,438.0,207.0,285.0,930.0,39.0,52.0,4.0,471.0,130.0,44.0,13.27,16.42,11.91,14.0,21.0,4.0,927.86,645.0,645.85,6.53,10.33,10.33,37.78,37.86,37.07,72.01,75.73,1653.0,1701.0,5.36,0.07,98.0,5.0,84.0,4.0,regular
8479999,2025,Casey Mittelstadt,BOS,C,5on5,46,35694.0,724.0,24.64,0.48,0.48,0.5,0.49,0.51,0.49,220.0,54.5,5.54,3.99,13.26,2.0,27.43,19.78,5.35,5.55,5.37,5.0,5.0,42.0,30.0,12.0,84.0,20.0,10.0,2.0,4.0,8.0,0.0,25.0,27.0,32.0,62.0,1.0,2.0,61.0,11.0,6.0,48.0,45.0,24.0,3.0,1.73,2.95,0.87,4.0,5.0,1.0,84.42,72.0,72.77,12.0,0.84,0.27,1.56,4.83,4.83,4.73,724.0,78.0,104.0,127.0,415.0,112.0,121.0,108.0,383.0,61.0,56.0,99434.0,2.0,16.0,8.0,15.0,295.52,23.6,22.3,23.42,22.14,262.0,142.0,138.0,542.0,31.0,39.0,6.0,316.0,70.0,18.0,9.56,9.02,5.02,21.0,9.0,1.0,541.41,404.0,403.46,3.97,6.93,6.93,20.65,20.47,19.88,289.1,25.19,24.03,25.6,24.43,259.0,133.0,153.0,545.0,25.0,35.0,1.0,287.0,80.0,25.0,8.4,10.08,6.7,14.0,9.0,2.0,550.9,392.0,397.64,4.04,7.19,7.19,22.04,22.41,21.9,66.16,72.45,1562.0,1641.0,0.13,0.7,11.0,13.0,4.0,11.0,regular
8479325,2025,Charlie McAvoy,BOS,D,5on5,44,44972.0,931.0,31.95,0.47,0.48,0.49,0.49,0.5,0.49,118.0,58.12,3.26,3.38,15.93,1.96,32.52,23.96,3.19,3.22,3.16,10.0,6.0,50.0,31.0,37.0,118.0,19.0,3.0,5.0,0.0,16.0,0.0,33.0,24.0,47.0,78.0,16.0,30.0,0.0,46.0,17.0,43.0,71.0,8.0,2.0,1.68,0.98,0.59,2.0,1.0,0.0,118.46,81.0,80.58,30.0,0.69,1.14,0.62,3.32,3.29,3.24,931.0,94.0,124.0,175.0,538.0,58.0,120.0,145.0,608.0,0.0,0.0,81439.0,30.0,16.0,8.0,59.0,383.61,32.2,30.61,32.34,30.72,345.0,176.0,202.0,723.0,41.0,42.0,6.0,397.0,92.0,32.0,11.66,11.37,9.17,18.0,16.0,7.0,726.67,521.0,521.81,5.2,8.75,9.18,28.22,28.32,27.64,392.52,35.75,34.05,35.96,34.29,327.0,200.0,218.0,745.0,32.0,55.0,3.0,380.0,108.0,39.0,11.17,13.87,10.72,16.0,13.0,3.0,745.4,527.0,527.98,5.56,11.03,11.03,30.29,30.55,29.89,49.6,54.62,1250.0,1285.0,2.52,0.45,73.0,9.0,49.0,7.0,regular
8477956,2025,David Pastrnak,BOS,R,5on5,51,47573.0,916.0,64.89,0.47,0.48,0.5,0.49,0.49,0.5,81.0,129.61,10.08,8.04,31.28,4.37,68.44,53.79,9.75,10.31,9.97,22.0,4.0,121.0,55.0,78.0,254.0,37.0,11.0,11.0,0.0,22.0,0.0,57.0,75.0,110.0,165.0,11.0,22.0,1.0,54.0,15.0,72.0,144.0,24.0,8.0,4.68,3.13,2.27,8.0,2.0,1.0,256.77,176.0,178.18,13.0,1.66,2.55,1.86,9.88,10.08,9.93,916.0,154.0,89.0,150.0,523.0,99.0,155.0,166.0,496.0,1.0,2.0,99040.0,22.0,32.0,16.0,18.0,380.4,30.97,29.82,31.36,30.19,342.0,180.0,220.0,742.0,45.0,25.0,4.0,409.0,89.0,24.0,13.01,11.16,6.8,19.0,19.0,7.0,749.75,522.0,526.49,5.08,5.4,5.87,30.18,30.58,30.05,396.96,34.29,32.67,34.28,32.68,350.0,191.0,204.0,745.0,35.0,43.0,2.0,401.0,105.0,35.0,11.57,13.21,9.51,17.0,14.0,4.0,743.35,541.0,541.16,5.43,8.18,8.18,31.55,31.64,30.99,65.03,71.45,1586.0,1645.0,0.68,1.16,18.0,37.0,14.0,28.0,regular
8477496,2025,Elias Lindholm,BOS,C,5on5,44,34199.0,711.0,27.83,0.46,0.47,0.47,0.5,0.47,0.5,239.0,54.21,4.56,3.44,13.33,1.94,28.13,21.59,4.28,4.6,4.31,5.0,6.0,44.0,29.0,29.0,102.0,16.0,5.0,7.0,0.0,4.0,0.0,28.0,29.0,39.0,68.0,11.0,22.0,291.0,27.0,5.0,25.0,53.0,16.0,4.0,1.73,1.92,0.91,1.0,3.0,1.0,101.9,73.0,73.23,5.0,0.72,1.23,1.09,4.19,4.22,4.14,711.0,125.0,95.0,118.0,373.0,57.0,121.0,112.0,421.0,291.0,251.0,93029.0,22.0,8.0,4.0,33.0,261.77,21.57,20.43,21.55,20.4,228.0,131.0,152.0,511.0,28.0,29.0,2.0,275.0,67.0,17.0,8.57,8.59,4.41,11.0,13.0,4.0,511.03,359.0,359.45,3.5,4.46,4.89,20.18,20.17,19.66,302.59,25.35,24.28,25.79,24.69,257.0,154.0,169.0,580.0,26.0,32.0,2.0,306.0,85.0,20.0,8.83,11.09,5.44,13.0,12.0,1.0,586.49,411.0,416.3,4.23,5.85,5.85,23.73,24.07,23.59,61.97,69.14,1492.0,1508.0,0.56,0.58,26.0,12.0,18.0,10.0,regular
8483489,2025,Fraser Minten,BOS,C,5on5,56,40490.0,856.0,29.45,0.51,0.46,0.5,0.49,0.5,0.49,354.0,69.25,7.8,4.8,16.12,2.29,34.97,26.03,7.42,7.82,7.45,6.0,5.0,60.0,32.0,35.0,127.0,21.0,10.0,6.0,1.0,10.0,0.0,33.0,33.0,50.0,82.0,7.0,14.0,229.0,96.0,14.0,23.0,62.0,17.0,13.0,2.35,2.13,3.32,5.0,3.0,2.0,127.55,92.0,92.16,3.0,1.02,1.17,2.61,6.21,6.28,6.18,856.0,103.0,74.0,167.0,512.0,125.0,164.0,113.0,454.0,229.0,233.0,121832.0,14.0,16.0,8.0,32.0,350.84,28.96,27.73,29.15,27.94,297.0,174.0,185.0,656.0,35.0,40.0,4.0,354.0,86.0,31.0,10.25,10.65,8.06,20.0,11.0,4.0,659.65,471.0,473.1,4.71,7.12,7.12,26.54,26.75,26.31,340.58,28.35,26.85,28.13,26.68,304.0,160.0,195.0,659.0,21.0,47.0,3.0,349.0,86.0,29.0,9.71,10.9,7.75,9.0,10.0,2.0,654.59,464.0,460.92,4.69,9.01,9.01,24.03,23.89,23.45,77.39,90.31,1897.0,2013.0,0.54,1.43,20.0,28.0,14.0,24.0,regular
8483567,2025,Georgii Merkulov,BOS,C,5on5,1,635.0,14.0,-0.35,0.56,0.45,0.41,0.51,0.39,0.44,12.0,0.79,0.01,0.03,0.3,0.03,0.3,0.33,0.01,0.01,0.01,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.92,1.0,0.92,0.0,0.01,0.0,0.0,0.02,0.02,0.02,14.0,2.0,0.0,2.0,10.0,2.0,4.0,1.0,7.0,0.0,0.0,2576.0,0.0,0.0,0.0,0.0,5.4,0.6,0.55,0.54,0.49,3.0,4.0,2.0,9.0,0.0,1.0,0.0,5.0,1.0,1.0,0.18,0.11,0.31,0.0,0.0,0.0,7.81,7.0,6.21,0.07,0.31,0.31,0.36,0.32,0.3,7.76,0.48,0.47,0.53,0.52,7.0,4.0,2.0,13.0,1.0,0.0,0.0,9.0,2.0,0.0,0.24,0.23,0.0,1.0,0.0,0.0,14.69,11.0,12.28,0.1,0.0,0.0,0.58,0.64,0.64,1.7,2.04,41.0,39.0,0.0,0.01,0.0,2.0,0.0,2.0,regular
8476854,2025,Hampus Lindholm,BOS,D,5on5,42,41673.0,871.0,17.25,0.51,0.44,0.5,0.46,0.51,0.46,131.0,48.66,1.86,2.48,15.11,1.64,26.33,19.58,1.82,1.9,1.86,7.0,1.0,48.0,19.0,46.0,113.0,11.0,3.0,4.0,1.0,13.0,0.0,22.0,25.0,45.0,64.0,14.0,30.0,0.0,3.0,10.0,36.0,66.0,0.0,1.0,1.66,0.0,0.2,3.0,0.0,0.0,114.05,67.0,68.31,24.0,0.5,0.73,0.13,2.24,2.28,2.25,871.0,65.0,114.0,158.0,534.0,81.0,118.0,131.0,541.0,0.0,0.0,80436.0,30.0,14.0,7.0,54.0,344.04,28.18,27.06,28.67,27.52,294.0,174.0,181.0,649.0,26.0,38.0,3.0,365.0,74.0,29.0,10.4,9.48,8.3,15.0,6.0,5.0,651.75,468.0,471.43,4.64,7.49,7.49,25.34,25.77,25.15,330.02,27.18,25.93,27.16,25.93,305.0,143.0,192.0,640.0,37.0,29.0,3.0,335.0,87.0,26.0,9.69,10.59,6.9,21.0,11.0,5.0,637.95,448.0,446.86,4.44,5.84,5.84,25.77,25.77,25.22,48.88,61.84,1184.0,1366.0,2.26,0.52,53.0,21.0,45.0,17.0,regular
8480035,2025,Henri Jokiharju,BOS,D,5on5,33,31450.0,663.0,10.1,0.5,0.47,0.51,0.49,0.52,0.49,124.0,31.77,0.92,1.74,9.75,1.18,18.85,13.56,0.9,0.92,0.9,4.0,3.0,23.0,23.0,31.0,77.0,7.0,0.0,4.0,0.0,11.0,0.0,20.0,11.0,23.0,46.0,6.0,12.0,0.0,17.0,5.0,38.0,46.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,76.39,46.0,45.99,33.0,0.35,0.74,0.18,1.1,1.1,1.07,663.0,44.0,79.0,116.0,424.0,80.0,99.0,87.0,397.0,0.0,0.0,64492.0,12.0,4.0,2.0,22.0,279.94,22.47,21.65,22.44,21.64,250.0,130.0,141.0,521.0,29.0,34.0,5.0,298.0,59.0,23.0,8.79,7.63,6.05,14.0,11.0,4.0,520.12,380.0,380.01,3.78,5.77,5.77,20.48,20.51,20.18,259.17,22.36,21.47,22.35,21.47,238.0,118.0,151.0,507.0,24.0,33.0,1.0,260.0,72.0,24.0,7.37,8.51,6.48,13.0,9.0,2.0,507.61,356.0,357.12,3.64,6.26,6.26,19.74,19.81,19.48,41.06,45.48,1043.0,1084.0,2.19,0.3,52.0,10.0,43.0,9.0,regular
8481219,2025,Jonathan Aspirot,BOS,D,5on5,36,32801.0,712.0,9.12,0.48,0.47,0.49,0.49,0.48,0.49,155.0,28.35,1.21,1.47,8.48,0.91,16.71,12.23,1.15,1.3,1.23,0.0,4.0,22.0,19.0,21.0,62.0,6.0,2.0,5.0,1.0,8.0,0.0,16.0,10.0,20.0,39.0,10.0,26.0,0.0,56.0,6.0,28.0,40.0,0.0,1.0,0.75,0.0,0.46,1.0,0.0,1.0,63.27,41.0,41.93,26.0,0.3,0.54,0.46,1.04,1.07,1.05,712.0,45.0,86.0,124.0,457.0,90.0,113.0,90.0,419.0,0.0,0.0,73561.0,26.0,14.0,4.0,40.0,265.56,22.61,21.51,23.01,21.91,236.0,124.0,150.0,510.0,34.0,31.0,2.0,277.0,56.0,27.0,8.2,7.03,7.36,15.0,13.0,6.0,524.93,360.0,367.33,3.56,6.52,6.52,19.65,20.04,19.72,283.98,24.06,23.07,23.89,22.9,243.0,146.0,144.0,533.0,14.0,40.0,1.0,290.0,76.0,23.0,8.5,9.36,6.2,5.0,8.0,1.0,526.88,389.0,384.44,4.1,6.76,6.76,21.39,21.26,20.88,48.7,55.03,1138.0,1197.0,3.17,0.35,61.0,5.0,50.0,5.0,regular
8480887,2025,Jordan Harris,BOS,D,5on5,5,4016.0,87.0,3.23,0.53,0.4,0.57,0.48,0.58,0.48,24.0,7.05,0.27,0.37,2.0,0.25,3.86,3.25,0.26,0.25,0.25,1.0,0.0,8.0,2.0,1.0,11.0,2.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,7.0,9.0,0.0,0.0,0.0,2.0,1.0,5.0,10.0,0.0,0.0,0.27,0.0,0.0,1.0,0.0,0.0,10.2,10.0,9.35,2.0,0.07,0.26,0.09,0.25,0.24,0.23,87.0,7.0,5.0,15.0,60.0,19.0,14.0,10.0,44.0,0.0,0.0,9210.0,0.0,0.0,0.0,2.0,42.54,2.92,2.88,2.81,2.76,36.0,21.0,20.0,77.0,3.0,6.0,0.0,47.0,8.0,2.0,1.3,1.13,0.49,3.0,0.0,0.0,73.63,57.0,54.25,0.55,0.83,0.59,2.89,2.79,2.75,31.33,2.55,2.48,2.66,2.6,27.0,15.0,16.0,58.0,3.0,4.0,1.0,31.0,9.0,2.0,0.83,1.23,0.49,0.0,3.0,0.0,60.44,42.0,43.93,0.42,0.55,0.55,2.42,2.52,2.5,5.09,7.67,151.0,163.0,0.44,0.0,8.0,0.0,7.0,0.0,regular
